date,symbol,open,high,low,close,Volume.USD,Volume.BTC
2018-12-02,BTC/USD,4241.3,4369.8,4113,4173,102941696.07,24443.45
2018-12-03,BTC/USD,4173,4189.8,3830.1,3901.2,146870203.29,36873.07
2018-12-04,BTC/USD,3901.2,4135.9,3785.5,3981.9,133977730.72,33673.25
2018-12-05,BTC/USD,3981.9,4000.77,3750,3772.9,109684430.8,28488.35
2018-12-06,BTC/USD,3772.9,3922.7,3503,3531,218131793.82,58263.35
2018-12-07,BTC/USD,3531,3630,3277.6,3460,254063711.27,73967.23
2018-12-08,BTC/USD,3460,3800.1,3316.1,3506,135760289.62,38986.5
2018-12-09,BTC/USD,3506,3789,3465.4,3642.3,90374332.83,25059.1
2018-12-10,BTC/USD,3642.3,3709.7,3475.8,3524.8,80447395.98,22589.32
2018-12-11,BTC/USD,3524.8,3551.5,3381.8,3435.28,83009693.7,24043.58
2018-12-12,BTC/USD,3435.28,3617.4,3415,3535.6,74265794.63,21092.38
2018-12-13,BTC/USD,3535.6,3547.1,3317,3354.3,76222373.04,22222.74
2018-12-14,BTC/USD,3354.3,3395.2,3224,3281.7,94808360.96,28649.21
2018-12-15,BTC/USD,3281.7,3324.2,3215.2,3283.4,57480339.2,17598.48
2018-12-16,BTC/USD,3283.4,3383,3276.2,3301.5,63634999.01,19078.98
2018-12-17,BTC/USD,3301.5,3744.8,3280,3625,125040125.64,35554.29
2018-12-18,BTC/USD,3625,3799.9,3546.9,3780.8,107464739.54,29454.2
2018-12-19,BTC/USD,3780.8,4043,3756,3810,214861452.59,55344.16
2018-12-20,BTC/USD,3810,4299,3780.1,4214.5,269934530.53,65842.63
2018-12-21,BTC/USD,4214.5,4300,3902,3976,178129634.02,43531.13
2018-12-22,BTC/USD,3976,4166,3919.3,4135,78429538.48,19514.56
2018-12-23,BTC/USD,4135,4216,4033,4071.7,100981992.7,24479.06
2018-12-24,BTC/USD,4071.7,4384,4069,4140.7,161585583.6,37974.75
2018-12-25,BTC/USD,4140.7,4155,3812.1,3909.7,131834092.88,33702.25
2018-12-26,BTC/USD,3909.7,3990,3812.1,3929.9,74545136.03,19137.83
2018-12-27,BTC/USD,3929.9,3968.8,3686,3712,89482454.21,23579.01
2018-12-28,BTC/USD,3712,4095,3696.3,4036.7,105153716.07,26911.56
2018-12-29,BTC/USD,4036.7,4099.7,3859.3,3894,74977695.92,18708.83
2018-12-30,BTC/USD,3894,4003.8,3838.9,3977.3,69568435.08,17718.49
2018-12-31,BTC/USD,3977.3,3986.9,3771,3830.5,61367948.79,15785.48
2019-01-01,BTC/USD,3830.5,3987,3788.1,3963.1,53579422.07,13849.81
2019-01-02,BTC/USD,3963.1,4083.47,3917.9,4048.8,77342236.3,19407.59
2019-01-03,BTC/USD,4048.8,4056.64,3875.1,3924.3,41795853.68,10533.65
2019-01-04,BTC/USD,3924.3,3986,3850.1,3954.9,51836678.43,13235.54
2019-01-05,BTC/USD,3954.9,4014.9,3901,3911.9,58984576.33,14876.56
2019-01-06,BTC/USD,3911.9,4218,3887.5,4168.4,102409753.45,25169.48
2019-01-07,BTC/USD,4168.4,4197,4075,4113.9,34605706.31,8352.53
2019-01-08,BTC/USD,4113.9,4215.8,4056,4100,77758500.71,18852.55
2019-01-09,BTC/USD,4100,4168.9,4010,4083.3,84802006.26,20691.48
2019-01-10,BTC/USD,4083.3,4143.3,3687.2,3712.8,136113608.59,35103.69
2019-01-11,BTC/USD,3712.8,3777.8,3666.6,3714.8,48926265.66,13151.74
2019-01-12,BTC/USD,3714.8,3734,3666.6,3702,34432312.84,9301.52
2019-01-13,BTC/USD,3702,3729,3570,3591,45920696.62,12629.28
2019-01-14,BTC/USD,3591,3799.4,3580,3749.3,55104849.5,14899.55
2019-01-15,BTC/USD,3749.3,3780.87,3623.1,3654.3,49776698.07,13420.21
2019-01-16,BTC/USD,3654.3,3759.89,3642.36,3673.6,48920538.47,13291.55
2019-01-17,BTC/USD,3673.6,3725,3606.2,3722.5,40043474.48,10891.87
2019-01-18,BTC/USD,3722.5,3723.9,3652.39,3675.7,21039738.82,5710.9
2019-01-19,BTC/USD,3675.7,3882,3673.9,3762.3,50709931.14,13392.97
2019-01-20,BTC/USD,3762.3,3796.9,3543,3586.1,75063374.71,20650.76
2019-01-21,BTC/USD,3586.1,3620.1,3548.3,3579.4,38848377.64,10849.99
2019-01-22,BTC/USD,3579.4,3682.14,3462,3639.1,65094295.56,18107.54
2019-01-23,BTC/USD,3639.1,3677,3591.2,3622.3,29044038.95,7991.31
2019-01-24,BTC/USD,3622.3,3671.4,3589.45,3652.71,28549103.38,7870.34
2019-01-25,BTC/USD,3652.71,3663.5,3580,3628.9,26763119.17,7391.71
2019-01-26,BTC/USD,3628.9,3750,3622.9,3631.2,47786631.06,13010.54
2019-01-27,BTC/USD,3631.2,3645.7,3541,3597.1,41257349.1,11454.77
2019-01-28,BTC/USD,3597.1,3597.9,3445.3,3501.89,59797176.02,17061.48
2019-01-29,BTC/USD,3501.89,3517.5,3422,3477.9,36374218.91,10487.63
2019-01-30,BTC/USD,3477.9,3550,3451.2,3529.6,44194006.36,12602.31
2019-01-31,BTC/USD,3529.6,3574.81,3482,3503.8,30263198.57,8602.55
2019-02-01,BTC/USD,3503.8,3559,3460,3534.77,35648609.07,10159.47
2019-02-02,BTC/USD,3534.77,3581,3498.76,3564.2,38406942.37,10892.57
2019-02-03,BTC/USD,3564.2,3566.8,3470.1,3501.74,27696311.09,7892.65
2019-02-04,BTC/USD,3501.74,3522.7,3475.3,3490.47,18321865.76,5239.05
2019-02-05,BTC/USD,3490.47,3517.5,3475.1,3513,16125790.32,4607.06
2019-02-06,BTC/USD,3513,3521,3405.32,3451.9,45675293.36,13242.97
2019-02-07,BTC/USD,3451.9,3462.3,3417.1,3438.4,16706545.67,4850.09
2019-02-08,BTC/USD,3438.4,3800,3425.3,3724,112471727.47,31185.21
2019-02-09,BTC/USD,3724,3740,3685.7,3718.3,23421642.59,6309.94
2019-02-10,BTC/USD,3718.3,3753.5,3661,3747.7,37198920.27,10053.56
2019-02-11,BTC/USD,3747.7,3750,3672,3681.08,28847196.33,7808.7
2019-02-12,BTC/USD,3681.08,3728,3645,3694.2,41819869.02,11364.33
2019-02-13,BTC/USD,3694.2,3742.39,3631,3666.1,43227129.49,11762.01
2019-02-14,BTC/USD,3666.1,3682.87,3640,3656.7,27826760,7594.57
2019-02-15,BTC/USD,3656.7,3719,3642.8,3670.1,28883943.34,7861.74
2019-02-16,BTC/USD,3670.1,3726.7,3664,3676.45,27801359,7536.34
2019-02-17,BTC/USD,3676.45,3790,3655,3735.5,52261557.99,14084.3
2019-02-18,BTC/USD,3735.5,4021,3723.6,3978.1,146135290.69,37656.36
2019-02-19,BTC/USD,3978.1,4083.5,3936,3989.9,97689218.95,24357.08
2019-02-20,BTC/USD,3989.9,4070,3963,4055,61557863.15,15297.88
2019-02-21,BTC/USD,4055,4145,3918.5,4008.8,62552946.86,15531.7
2019-02-22,BTC/USD,4008.8,4074,3987.5,4058.3,57444800.35,14228.46
2019-02-23,BTC/USD,4058.3,4255,4013.8,4212.2,88467365.19,21532.96
2019-02-24,BTC/USD,4212.2,4282.4,3812,3831.3,145325969.48,36099.65
2019-02-25,BTC/USD,3831.3,3966.5,3830,3921.8,40927291.63,10492.95
2019-02-26,BTC/USD,3921.8,3934.1,3862.8,3897,20038565.58,5139.65
2019-02-27,BTC/USD,3897,3934,3761.2,3900.1,46788490.98,12069.96
2019-02-28,BTC/USD,3900.1,3988,3875,3894,47667705.4,12147.75
2019-03-01,BTC/USD,3894,3949,3893,3914,18822723.65,4795.01
2019-03-02,BTC/USD,3914,3924,3838.89,3913,19958218.5,5125.84
2019-03-03,BTC/USD,3913,3925,3855,3885,11260382.81,2889.76
2019-03-04,BTC/USD,3885,3911.1,3767,3800.3,38984445.11,10211.19
2019-03-05,BTC/USD,3800.3,3968.7,3786.1,3951.6,42246468.34,10862.1
2019-03-06,BTC/USD,3951.6,3986.5,3910.9,3951.4,26188332.62,6643.86
2019-03-07,BTC/USD,3951.4,3997.4,3933.33,3964.4,30480539.01,7677.77
2019-03-08,BTC/USD,3964.4,4021,3850,3940.5,37080052.43,9366.29
2019-03-09,BTC/USD,3940.5,4046.2,3933.9,4017.33,29538020.14,7384.49
2019-03-10,BTC/USD,4017.33,4017.33,3959.45,4000,18656419.83,4676.52
2019-03-11,BTC/USD,4000,4009.2,3920.1,3949.1,26229757.48,6621.55
2019-03-12,BTC/USD,3949.1,3979.5,3895.2,3954.1,30126525.94,7639.85
2019-03-13,BTC/USD,3954.1,3972.6,3925.1,3946.2,22062813.11,5586.55
2019-03-14,BTC/USD,3946.2,4004,3869.3,3948.3,32992939.87,8366.7
2019-03-15,BTC/USD,3948.3,4011,3948.3,4003.2,26848370.71,6740.3
2019-03-16,BTC/USD,4003.2,4166.8,4003.1,4088.04,57119435.41,13946.08
2019-03-17,BTC/USD,4088.04,4089.8,4041.1,4068.9,13824581.07,3396.76
2019-03-18,BTC/USD,4068.9,4120,4034.02,4073.7,15030541.35,3688.35
2019-03-19,BTC/USD,4073.7,4120,4055.15,4104.58,22690489.17,5548.93
2019-03-20,BTC/USD,4104.58,4136.5,4072.7,4127.16,32067395.84,7817.21
2019-03-21,BTC/USD,4127.16,4146.9,4004,4044.8,48162731.29,11800.21
2019-03-22,BTC/USD,4044.8,4070.6,4034.9,4045.2,19582343.14,4835.73
2019-03-23,BTC/USD,4045.2,4084,4028.4,4063.2,17714585.85,4367.87
2019-03-24,BTC/USD,4063.2,4063.2,4011,4041.4,13586695.95,3364.15
2019-03-25,BTC/USD,4041.4,4049.9,3939,3970,26861164.52,6716.63
2019-03-26,BTC/USD,3970,3996,3943.8,3992.7,20210992.9,5086.72
2019-03-27,BTC/USD,3992.7,4109.9,3979.3,4102.5,32244178.16,7933.45
2019-03-28,BTC/USD,4102.5,4114.4,4064,4092.57,25399212.3,6214.84
2019-03-29,BTC/USD,4092.57,4197.2,4082.3,4179,35893810.99,8644.8
2019-03-30,BTC/USD,4179,4210,4112,4165.1,27622306.41,6633.85
2019-03-31,BTC/USD,4165.1,4182.9,4152.8,4167.5,9454455.69,2268.46
2019-04-01,BTC/USD,4167.5,4224.6,4124,4196.8,29358608.28,7005.01
2019-04-02,BTC/USD,4196.8,5106.91,4187.4,4922.1,258210603.02,54127.79
2019-04-03,BTC/USD,4922.1,5335.5,4842.2,4978,224731511.25,44237.4
2019-04-04,BTC/USD,4978,5100,4834,4938.9,76711330.98,15383.21
2019-04-05,BTC/USD,4938.9,5132.5,4929.5,5083,57424948.02,11361.21
2019-04-06,BTC/USD,5083,5280,4960.2,5091.1,72871075.59,14183
2019-04-07,BTC/USD,5091.1,5321.6,5075,5238,51582045.79,9919.14
2019-04-08,BTC/USD,5238,5373.9,5138.6,5312.4,93933369.86,17813.67
2019-04-09,BTC/USD,5312.4,5312.4,5170,5216.3,62234999.76,11873.89
2019-04-10,BTC/USD,5216.3,5488,5193.5,5310.1,84138707.68,15766.03
2019-04-11,BTC/USD,5310.1,5342.1,4952.4,5059,99488302.96,19423.5
2019-04-12,BTC/USD,5059,5134.9,4934.7,5114,46667815.13,9215.46
2019-04-13,BTC/USD,5114,5163,5070.2,5103.74,26577794.17,5184.22
2019-04-14,BTC/USD,5103.74,5211.9,5054.8,5194.4,21278989,4144.21
2019-04-15,BTC/USD,5194.4,5218.6,4977,5042.79,48533007.73,9520.05
2019-04-16,BTC/USD,5042.79,5256.7,5029.6,5234.4,43200183.09,8374.11
2019-04-17,BTC/USD,5234.4,5300,5206.8,5254.5,48795493.23,9283.95
2019-04-18,BTC/USD,5254.5,5340,5251,5310.86,47833314.37,9035.7
2019-04-19,BTC/USD,5310.86,5376,5220,5314.1,33384338.93,6306.37
2019-04-20,BTC/USD,5314.1,5404.85,5283.9,5340.04,34646386.69,6482.15
2019-04-21,BTC/USD,5340.04,5368,5255,5321.9,32617496.16,6152.67
2019-04-22,BTC/USD,5321.9,5459.5,5276.5,5417.8,64047939.62,11942.26
2019-04-23,BTC/USD,5417.8,5647.4,5387.5,5546.1,104320308.21,18764.96
2019-04-24,BTC/USD,5546.1,5690,5407.1,5479.6,91612303.53,16532.72
2019-04-25,BTC/USD,5479.6,5558,5055,5215.6,114181412.29,21493.16
2019-04-26,BTC/USD,5215.6,5525,5172.7,5410.9,115560489.81,21517.59
2019-04-27,BTC/USD,5410.9,5458,5351,5401.9,24659667.68,4566.73
2019-04-28,BTC/USD,5401.9,5545.7,5401.7,5486.8,42622631.82,7766.24
2019-04-29,BTC/USD,5486.8,5518,5365,5480.1,42617267.76,7809.57
2019-04-30,BTC/USD,5480.1,5612,5451.5,5599.52,41235495.18,7442.61
2019-05-01,BTC/USD,5599.52,5655,5577.5,5629.5,31101036.33,5537.04
2019-05-02,BTC/USD,5629.5,5784.3,5611.1,5723.8,63062685.07,11056.97
2019-05-03,BTC/USD,5723.8,6150,5702.3,6017,116361197.55,19474.87
2019-05-04,BTC/USD,6017,6189.99,5863.4,6098.1,57065572,9437.07
2019-05-05,BTC/USD,6098.1,6112.3,5956,6041.4,35116498.92,5812.83
2019-05-06,BTC/USD,6041.4,6102,5901,6027.9,38909594.69,6477.27
2019-05-07,BTC/USD,6027.9,6325,6027.9,6100,74461206.68,11989.46
2019-05-08,BTC/USD,6100,6230,6007.8,6201.5,50233921.16,8206.9
2019-05-09,BTC/USD,6201.5,6344,6153.46,6262,60527224.43,9680.96
2019-05-10,BTC/USD,6262,6522.2,6212.2,6438.7,92226145.06,14414.92
2019-05-11,BTC/USD,6438.7,7279,6438.7,7125.1,260928315.29,37913.55
2019-05-12,BTC/USD,7125.1,7448,6858,6983.4,228503999.05,31929.74
2019-05-13,BTC/USD,6983.4,8050,6879.96,7770.7,277159441.71,36462.35
2019-05-14,BTC/USD,7770.7,8194.1,7651,7951.9,233523518.44,29335.14
2019-05-15,BTC/USD,7951.9,8209,7832.45,8136.63,152983626.91,19028.42
2019-05-16,BTC/USD,8136.63,8352.3,7700.1,7859.7,178198654.36,22301.62
2019-05-17,BTC/USD,7859.7,7910,6999.91,7417.9,211750449.95,29013.72
2019-05-18,BTC/USD,7417.9,7518,7207.6,7260.1,68392887.07,9319.3
2019-05-19,BTC/USD,7260.1,8269.2,7249.35,8188.3,185473735.73,23458.11
2019-05-20,BTC/USD,8188.3,8188.3,7600.1,7990.6,133410816.92,16900.89
2019-05-21,BTC/USD,7990.6,8094,7814.8,7931.71,61144942.56,7692.12
2019-05-22,BTC/USD,7931.71,8039.9,7500,7620,84343649,10787.93
2019-05-23,BTC/USD,7620,7957.3,7436.4,7871.9,81229569.31,10552.44
2019-05-24,BTC/USD,7871.9,8158.6,7784.5,7990.1,87524453.1,10925.9
2019-05-25,BTC/USD,7990.1,8135.2,7950,8055,34859329.75,4336.17
2019-05-26,BTC/USD,8055,8828,7877.94,8729.87,169158770.12,20158.09
2019-05-27,BTC/USD,8729.87,8958.3,8650,8806.1,154753594.27,17561.85
2019-05-28,BTC/USD,8806.1,8846.9,8517.4,8738.1,97103092.62,11139.45
2019-05-29,BTC/USD,8738.1,8796.5,8455,8678.1,89059112.14,10301.6
2019-05-30,BTC/USD,8678.1,9109,8005,8270,173844935.33,20289.8
2019-05-31,BTC/USD,8270,8550,8099.9,8532.67,91049145.46,10929.36
2019-06-01,BTC/USD,8532.67,8625.7,8451,8547,46595695.69,5457.31
2019-06-02,BTC/USD,8547,8825,8540,8740.1,54274886.92,6243.25
2019-06-03,BTC/USD,8740.1,8740.1,8032,8099.2,156710105.15,18661.44
2019-06-04,BTC/USD,8099.2,8099.2,7501.53,7692.9,220333671.33,28120.44
2019-06-05,BTC/USD,7692.9,7936.5,7593.9,7789.3,84196913.14,10817.63
2019-06-06,BTC/USD,7789.3,7873.5,7455,7824.7,58160225.16,7552.32
2019-06-07,BTC/USD,7824.7,8150,7762.9,7999.4,107413778.84,13456.91
2019-06-08,BTC/USD,7999.4,8068,7800.1,7924,37718624.93,4772.31
2019-06-09,BTC/USD,7924,7963.3,7497.9,7633.3,52687179.63,6830.13
2019-06-10,BTC/USD,7633.3,8048.1,7513.2,8018.8,69987634.46,8903.84
2019-06-11,BTC/USD,8018.8,8049,7711,7905.5,51379858,6526.85
2019-06-12,BTC/USD,7905.5,8250,7821,8174,73796297.38,9144.94
2019-06-13,BTC/USD,8174,8333,8026,8227.4,72828749.44,8884.21
2019-06-14,BTC/USD,8227.4,8719.9,8161.7,8689.1,106822743.01,12712.88
2019-06-15,BTC/USD,8689.1,8930,8607.2,8856,82347802.04,9399.43
2019-06-16,BTC/USD,8856,9395.5,8801,8985.9,190730864.7,20909.63
2019-06-17,BTC/USD,8985.9,9490,8985.9,9354.3,131479718.82,14168.46
2019-06-18,BTC/USD,9354.3,9376.8,8945,9095,96870272.08,10598.59
2019-06-19,BTC/USD,9095,9340,9062,9305.9,52917798.01,5765.24
2019-06-20,BTC/USD,9305.9,9624,9241,9557.1,99900015.44,10592.04
2019-06-21,BTC/USD,9557.1,10250,9557.1,10213.04,219786452.57,22295.47
2019-06-22,BTC/USD,10213.04,11232,10080,10744,394221987.64,36672.58
2019-06-23,BTC/USD,10744,11369,10572,10913,203391528.43,18586.8
